image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002708.jpg	answer en What is the E.Q. number?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'vswgvfgv', 'unanswerable', 'unanswerable', 'no eq number', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002709.jpg	answer en what color are these shorts?	['grey', 'grey', 'grey', 'pants dark grey', 'they appear grey', 'grey', 'grey', 'grey', 'grey', 'black']	grey
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002710.jpg	answer en What does this say?	['unanswerable', 'unanswerable', 'dry eye relief', 'unanswerable', 'unanswerable', 'unanswerable', 'blurry', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002711.jpg	answer en What spice is this?	['sugar', 'salt', 'unanswerable', 'salt', 'unanswerable', 'sugar', 'unanswerable', 'sugar', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002712.jpg	answer en What is this?	['werfgferg', 'coin bank', 'piggy bank', 'coin bank', 'piggy bank', 'piggy bank', 'penny bank', 'piggy bank', 'piggy bank', 'piggy bank']	piggy bank
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002713.jpg	answer en Can you tell me what brand these are so I can Google search the directions?	['unanswerable', 'unanswerable', 'unanswerable', 'no', 'unanswerable', 'unanswerable', 'buttermilk', 'buttermilk pancake', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002714.jpg	answer en What does the screen say?	['windows screen', 'unanswerable', 'unanswerable', 'unanswerable', 'blue screen but i cant read text', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002715.jpg	answer en What kind of hand soap is this?	['papaya mango', 'lucky', 'lucky', 'papaya mango', 'papaya mango', 'lucky papaya mango', 'antibacterial', 'hand soap', 'papaya mango', 'lucky papaya mango antibacterial hand soap']	antibacterial
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002716.jpg	answer en what is this	['unanswerable', 'unanswerable', 'finger in front book', 'unanswerable', 'book', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'finger over lens']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002717.jpg	answer en Does this outfit go together? Hopefully there's enough light. Thank you.	['yes', 'yes', 'no', 'no', 'yes', 'yes both pink match', 'yes', 'yes', 'yes', 'yes']	yes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002718.jpg	answer en What cd is this?	['john michael montgomery', 'john michael montgomery', 'music', 'john michael montgomery', 'john michael montgomery', 'john michael montgomery', 'john michael montgomery', 'unanswerable', 'john michael montgomery', 'john michael montgomery']	john michael montgomery
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002719.jpg	answer en Hi what kind of chips are these? Thank you.	['unanswerable', 'bugles', 'unanswerable', 'bugles', 'unanswerable', 'bugles', 'bugles', 'unanswerable', 'unanswerable', 'red']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002720.jpg	answer en What is this and what is recent there?	['i dont know', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002721.jpg	answer en What flavor is this? 	['honey almond flax', 'honey almond', 'honey almond flax', 'honey almond flax', 'almond', 'honey almond', 'chewy granola bar', 'almond', 'honey almond flax', 'honey almond']	honey almond flax
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002722.jpg	answer en What does this list include?	['bandages', 'bandages', 'plastic strips knuckle bandage fabric strips fingertip bandage large antiseptic towelettes', 'scissors safety pins tweezers bandages', 'bandage', 'first aid mats', 'everyhting in first aid kit', 'bandages antiseptic towelettes tape tweezers scissors pins', 'first aid supplies', 'first aide']	first aid kit
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002723.jpg	answer en What's the color for this item?	['black', 'black', 'black', 'black', 'unanswerable', 'unanswerable', 'black', 'black', 'black', 'black']	black
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002724.jpg	answer en this is the display of a treadmill could you tell me the distance please.	['82.4', 'unanswerable', '4.22', 'unanswerable', '4.22', '9.22', '4.22', '422', 'unanswerable', '4.22']	4.22
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002725.jpg	answer en What is this?	['this remote', 'tv remote', 'remote control', 'tv remote control', 'remote control', 'cable box cable tv remote', 'tv remote', 'remote', 'remote', 'remote']	remote
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002726.jpg	answer en What color is the dryer and what time is it?	['cream no time', 'white', 'white', 'unanswerable', 'unanswerable', 'white', 'white', 'white dont see time', 'white dryer', 'unanswerable']	white
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002727.jpg	answer en What are the directions?	['unanswerable', 'wash rinse repeat', 'unanswerable', 'unanswerable', 'unanswerable', 'no directions', 'shampoo wet hair put small amount on scrub rinse', 'unanswerable', 'answerable', 'add to wet hair lather rinse repeat if desired']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002728.jpg	answer en The container in the picture contains body butter. I would like to know the flavor of the body butter.	['passiofruit', 'passion fruit', 'passion fruit scent', 'yes body butter fruit dela passion beurre corporel', 'passion fruit', 'pomegranate', 'fruit de la passion', 'passion fruit', 'passion fruit', 'passion fruit']	fruit
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002729.jpg	answer en is this	['unanswerable', 'unanswerable', 'bag', 'unanswerable', 'unanswerable', 'unanswerable', 'yes', 'unanswerable', 'unanswerable', 'blue']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002730.jpg	answer en What color are these cabinets?	['white color', 'white', 'white', 'white', 'white', 'white', 'white', 'white wood border', 'white light brown wood trim', 'white']	white
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002731.jpg	answer en What spice is this? 	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'italian seasoning', 'all purpose seasoning', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002732.jpg	answer en How much money is this?	['20 canadian dollars', '20', '20', '20', '20 euros', '20', '20 canadian dollars', '20', '20', '20']	20
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002733.jpg	answer en I think this is peach, but does it say if it is sweet or made with Splenda?	['unanswerable', 'no', 'unanswerable', 'usda organic', 'sweet', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'no']	sweet
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002734.jpg	answer en who is this addressed to?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002735.jpg	answer en What color is this?	['orange', 'orange', 'orange', 'orange', 'orange', 'orange', 'red orange', 'orange', 'red', 'orange']	orange
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002736.jpg	answer en What curtain?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'keep studying', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002737.jpg	answer en What color are the shower curtains?	['blue white purple green orange', 'blue', 'blue', 'blue white assorted colored fish', 'blue fish bubbles', 'blue', 'blue', 'blue', 'blue colorful fish bubbles', 'blue green purple yellow fish white bubbles']	blue
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002738.jpg	answer en What type of medicine is this?	['unanswerable', 'omega', 'omega plex', 'omega 3', 'omega supplements', 'omegaplex', 'omega 3 supplement', 'unanswerable', 'dietary supplement', 'battle']	omega
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002739.jpg	answer en What's the temperature set at?	['75', '75', '75', '75', '76', '75', '75', '75', '75', '75']	75
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002740.jpg	answer en Is the glass half full?	['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'don t no', 'yes', 'yes']	yes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002741.jpg	answer en What is this bottle?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'shampoo', 'nothing', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002742.jpg	answer en What is this item?	['portable ipod nano sound case', 'ipod nano case', 'ipod nano case', 'sound case', 'ipod case', 'sound case for ipod', 'case for ipod', 'ecigg', 'earbuds', 'speakers']	icebar
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002743.jpg	answer en What color is this?	['aqua', 'tiel', 'aqua', 'aqua', 'mint green', 'powder blue', 'light blue', 'turquoise', 'mint green', 'light blue']	blue
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002744.jpg	answer en What is my blood pressure reading?	['blank', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002745.jpg	answer en What is the degree?	['unanswerable', 'art', 'no degree', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002746.jpg	answer en What are these?	['traffic cones', 'construction cones', 'traffic cones', 'traffic cones', 'traffic cones', 'traffic cones', 'traffic cones', 'traffic cones', 'traffic cones', 'traffic cones']	traffic cones
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002747.jpg	answer en what is on this page?	['tarot card instructions', 'type', 'unanswerable', 'words about tarot cards', 'unanswerable', 'tarot card reading instructions too much to summarize here', 'unanswerable', 'illustrations', 'words', 'unanswerable']	words
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002748.jpg	answer en Can you see what label is on the can of coke?  I'm just wondering if it's something that got stuck there or if it's a voucher or something like that? Thanks.	['no', 'no', '228 650 aw', 'receipt', 'unanswerable', 'no', 'sticker number 228', 'no', 'random label stuck on to disguise can', 'unanswerable']	no
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002749.jpg	answer en Can you please tell me what the oven temperature is set to?	['no', 'broil', 'bake', 'unanswerable', 'unanswerable', 'broil', '150', 'unanswerable', 'not sure', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002750.jpg	answer en What type of spice is this?	['onion sea salt', 'onion sea salt', 'onion sea salt', 'onion sea salt', 'onon sea salt', 'onion salt', 'onion sea salt', 'onion sea salt', 'onion sea salt', 'onion sea salt']	salt
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002751.jpg	answer en What brand and variety are these chips?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'quaco', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002752.jpg	answer en What color is my shirt?	['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'grey', 'white']	white
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002753.jpg	answer en What's in this jar?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002754.jpg	answer en What time is it, and what is your favorite football team?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'cassette player']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002755.jpg	answer en What is this?	['unanswerable', 'unanswerable', 'bag', 'bathroom', 'unanswerable', 'foil pouch', 'foil', 'unanswerable', 'food pack', 'foil pack']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002756.jpg	answer en What is the title of this book?	['english italian italian english dictionary', 'english italian italian english dictionary', 'english italian italian english dictionary', 'english italian italian english dictionary', 'english italian italian english dictionary', 'english italian italian english dictionary', 'hippocrene practical dictionary', 'english italian dictionary', 'english italian dictionary', 'english italian italian english dictionary']	english italian italian english dictionary
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002757.jpg	answer en What kind of carton is this? Orange juice or milk?	['orange juice', 'orange juice', 'oj', 'orange juice', 'orange juice', 'orange juice', 'orange juice', 'orange', 'orange juice', 'paper carton orange juice']	orange juice
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002758.jpg	answer en What is this?	['teriyaki sauce', 'teriyaki', 'teriyaki sauce', 'toasted sesame teriyaki sauce', 'teriyaki sauce', 'teriyaki sauce', 'some food sauce', 'teriyaki sauce', 'toasted sesame teriyaki sauce', 'tastefully simple toasted sesame teriyaki sauce']	teriyaki sauce
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002759.jpg	answer en What is this?	['1 dollar bill', 'dollar bill', '$1 bill', 'dollar bill', 'dollar', 'dollar', '1 dollar bill', 'dollar bill', '1 dollar bill', '1 dollar']	1 dollar bill
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002760.jpg	answer en What is it?	['speaker', 'speakers', 'floor', 'speakers', 'loud speaker system', 'speaker', 'speaker', 'speaker', 'speaker', 'speakers']	speaker
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002761.jpg	answer en What is this item?	['caste iron skillet', 'lodge logic', 'cast iron skillet', 'cast iron cooking pan', 'skillet', 'cast iron skillet', 'skillet', 'cast iron cookware', 'cast iron pan', 'cookware']	cast iron skillet
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002762.jpg	answer en Cooking directions.	['microwave 4 minutes', 'microwave', 'open corner to vent cook 4 minutes on high stir', 'turn package over', 'unanswerable', 'vent corner microwave 2 minutes stir microwave 1 1.5 minutes', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002763.jpg	answer en Is there is a light on on this thing?	['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']	yes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002764.jpg	answer en What is this?	['xm radio', 'xm satellite radio', 'pioneer mp player', 'portable xm radio', 'pioneer xm', 'pioneer box', 'unanswerable', 'recorder', 'mp player', 'satalite radio']	pioneer
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002765.jpg	answer en What color is this cloth bag?	['white', 'white', 'white', 'tan', 'off white', 'beige', 'red white blue', 'white', 'white inscriptions', 'white']	white
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002766.jpg	answer en Is this stripes or flowers?	['flowers', 'flowers', 'flowers', 'flowers', 'flowers', 'flowers', 'flowers', 'flowers', 'flowers', 'flowers']	flowers
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00002767.jpg	answer en what wash cycle do i have this on?	['rinse', 'normal', 'heavy', 'heavy', 'heavy rinse mode', 'heavy rinse', 'rinse', 'machine', 'heavy', 'heavy']	normal
